PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A1501342,KIDSPEACE,12,17,101 KIDSPEACE DR,BOWDON,13045,045,GA,13,30108,7704377200,180,7,Yes,,,,,,,,,,5,10,30,10,5,3,63,63,0,0,3,30,8,0,22,7,42,1,6,2,3,4,0,0,4.76,47.62,12.7,0,34.92,9,30,CARROLL,This school does not belong to ANY associations or organizations,,,,,,,
00297805,KILLIAN HILL CHRISTIAN SCHOOL,3,17,151 ARCADO RD SW,LILBURN,13135,135,GA,13,30047,7709213224,180,6.83,Yes,,,23,23,31,24,25,28,35,24,24,33,33,27,33,363,363,0,68,20,135,121,6,13,29,21,1,1,3,2,2,0,18.73,5.51,37.19,33.33,1.65,3.58,12.52,5,GWINNETT,Association of Christian Schools International (ACSI),,,,,,,
A0501427,KING'S RIDGE CHRISTIAN SCHOOL,3,17,2765 BETHANY BND,ALPHARETTA,13121,121,GA,13,30004,7707545738,180,8.33,Yes,,,72,35,59,63,49,46,98,74,93,66,82,65,48,850,850,0,32,30,54,723,3,8,76.6,13,1,1,3,2,1,0,3.76,3.53,6.35,85.06,0.35,0.94,11.1,8,FULTON,National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,,
A0102910,KING'S WAY CHRISTIAN SCHOOL,2,17,6456 THE KINGS WAY,DOUGLASVILLE,13097,097,GA,13,30135,7709490812,180,7,Yes,,12,13,12,14,13,10,12,16,21,11,19,14,13,13,193,181,0,7,12,12,147,0,3,29.4,21,1,1,3,2,2,0,3.87,6.63,6.63,81.22,0,1.66,6.16,5,DOUGLAS,Other school association(s),,,,,,,
A1501345,KINGDOM CHRISTIAN ACADEMY & PREPARATORY SCHOOL,2,17,4519 WOODRUFF ROAD SUITE,COLUMBUS,13215,215,GA,13,31904,7065071733,180,7.5,Yes,,7,5,5,7,2,4,3,2,5,4,1,1,3,5,54,47,0,0,0,44,3,0,0,7.6,12,1,1,3,2,1,0,0,0,93.62,6.38,0,0,6.18,8,MUSCOGEE,Accelerated Christian Education (ACE) or (School of Tomorrow),Other religious school association(s),Other special emphasis association(s),,,,,
A1301078,KINGFISHER ACADEMY INC,3,11,PO BOX 2372,TUCKER,13089,089,GA,13,30085,6786152313,180,6.75,Yes,,,12,5,1,3,3,2,1,,,,,,,27,27,0,1,2,13,11,0,0,5,21,1,3,1,3,2,0,3.7,7.41,48.15,40.74,0,0,5.4,30,DEKALB,National Association for the Education of Young Children (NAEYC),Other special emphasis association(s),Other school association(s),,,,,
A0792021,KINGFISHER ACADEMY INC,3,10,PO BOX 2372,TUCKER,13089,089,GA,13,30085,6786152313,180,6.75,Yes,,,5,4,1,3,3,2,,,,,,,,18,18,0,1,4,6,7,0,0,5.4,21,1,3,1,3,2,0,5.56,22.22,33.33,38.89,0,0,3.33,30,DEKALB,Other special emphasis association(s),Other school association(s),,,,,,
BB160910,KINGSWOOD SCHOOL,2,3,5015 TILLY MILL RD,ATLANTA,13089,089,GA,13,30338,7704588407,160,4,No,,55,11,,,,,,,,,,,,,66,11,0,0,0,0,10,0,1,1,21,1,7,1,2,2,0,0,0,0,90.91,0,9.09,11,25,DEKALB,Other religious school association(s),,,,,,,
A0901328,KREATIVE KIDS ACADEMY,2,3,6007 COVINGTON HWY,DECATUR,13089,089,GA,13,30035,7703237599,180,6,No,,128,5,,,,,,,,,,,,,133,5,0,0,0,5,0,0,0,1,21,1,7,1,3,2,0,0,0,100,0,0,0,5,30,DEKALB,National Association for the Education of Young Children (NAEYC),,,,,,,
A0501429,LAFAYETTE CHRISTIAN SCHOOL,2,17,1904 HAMILTON RD,LAGRANGE,13285,285,GA,13,30241,7068846684,180,8.25,Yes,6,170,33,27,24,17,32,25,26,35,28,23,31,17,24,518,348,4,7,20,44,273,0,0,34,32,1,1,3,2,3,1.15,2.01,5.75,12.64,78.45,0,0,10.24,8,TROUP,Association of Christian Schools International (ACSI),State or regional independent school association,,,,,,
00296776,LAGRANGE ACADEMY,2,17,1501 VERNON RD,LAGRANGE,13285,285,GA,13,30240,7068828097,175,7.5,Yes,,23,23,18,10,12,22,18,25,20,28,9,18,14,20,260,237,1,32,4,7,186,0,7,30.6,32,1,1,3,3,3,0.42,13.5,1.69,2.95,78.48,0,2.95,7.75,30,TROUP,National Association of Independent Schools (NAIS),,,,,,,
A0501428,LAKE DOW CHRISTIAN ACADEMY,3,12,425 LAKE DOW RD,MCDONOUGH,13151,151,GA,13,30252,7709541247,180,6.75,Yes,,,7,4,,,,2,1,1,,,,,,15,15,0,0,2,11,2,0,0,3.6,21,1,1,1,2,2,0,0,13.33,73.33,13.33,0,0,4.17,5,HENRY,American Association of Christian Schools (AACS),Other special emphasis association(s),,,,,,
A9102187,LAKE GRACE CHRISTIAN SCHOOL,6,17,5393 ODUM SCREVEN RD,JESUP,13305,305,GA,13,31545,9124272278,180,6.5,Yes,,,,1,4,1,3,2,1,2,,3,,,1,18,18,0,0,2,0,16,0,0,2,42,1,1,3,2,4,0,0,11.11,0,88.89,0,0,9,24,WAYNE,This school does not belong to ANY associations or organizations,,,,,,,
A9102188,LANDMARK CHRISTIAN SCHOOL,3,17,50 SE BROAD ST,FAIRBURN,13121,121,GA,13,30213,7703060647,180,7.25,Yes,,,54,54,54,61,45,58,70,80,59,76,60,75,61,807,807,0,13,5,190,596,0,3,100.8,21,1,1,3,2,2,0,1.61,0.62,23.54,73.85,0,0.37,8.01,8,FULTON,Association of Christian Schools International (ACSI),State or regional independent school association,,,,,,
A1501353,LASSETER ACADEMY,12,17,2901 UNIVERSITY AVE SUITE 12,COLUMBUS,13215,215,GA,13,31907,7065620023,180,6,Yes,,,,,,,,,,2,,2,2,1,3,10,10,0,0,0,1,2,0,7,3.1,12,1,1,2,3,1,0,0,0,10,20,0,70,3.23,30,MUSCOGEE,Other school association(s),,,,,,,
A1301082,LEARNING EXPECTATIONS AND ACADEMIC PERFORMANCE ACA,2,10,4050 KELDEN CT,COLLEGE PARK,13121,121,GA,13,30349,6789742922,188,6.5,Yes,,22,5,12,4,5,2,1,,,,,,,,51,29,0,0,1,28,0,0,0,8.4,11,1,1,1,2,1,0,0,3.45,96.55,0,0,0,3.45,8,FULTON,This school does not belong to ANY associations or organizations,,,,,,,
00299518,LEARNING TREE ELEMENTARY SCHOOL,2,13,300 S TIBBS RD,DALTON,13313,313,GA,13,30720,7062782736,180,7,Yes,,5,5,2,4,7,4,6,3,6,8,,,,,50,45,0,0,23,5,17,0,0,4,13,1,1,1,2,1,0,0,51.11,11.11,37.78,0,0,11.25,28,WHITFIELD,General Conference of the Seventh-Day Adventist Church (GCSDAC),State or regional independent school association,National Independent Private School Association (NIPSA),Other school association(s),,,,
A0102914,LIBERTY FAITH CHRISTIAN ACADEMY,6,15,634 COOK RD,MOULTRIE,13071,071,GA,13,31788,2293243217,180,6.75,Yes,,,,1,1,,2,4,1,1,4,3,4,,,21,21,0,0,2,0,19,0,0,5,41,1,1,3,2,4,0,0,9.52,0,90.48,0,0,4.2,26,COLQUITT,,,,,,,,
A1501359,LIFE SONG MONTESSORI,2,14,324 W CHEROKEE AVE,CARTERSVILLE,13015,015,GA,13,30120,7703820109,180,7,No,1,13,6,6,2,5,1,,1,1,,1,,,,37,24,0,3,3,0,18,0,0,4,23,1,2,3,2,2,0,12.5,12.5,0,75,0,0,6,8,BARTOW,This school does not belong to ANY associations or organizations,,,,,,,
01610208,LIGHTHOUSE CHRISTIAN ACADEMY,3,17,3641 NORRIS RD,COLUMBUS,13215,215,GA,13,31907,7065687357,183,6.75,Yes,,,5,,,1,,,,,2,5,,,1,14,14,0,0,0,5,6,0,3,3,12,1,1,3,2,1,0,0,0,35.71,42.86,0,21.43,4.67,5,MUSCOGEE,Accelerated Christian Education (ACE) or (School of Tomorrow),Other school association(s),,,,,,
AA890268,LIGHTHOUSE CHRISTIAN SCHOOL,3,15,4565 BEMISS RD,VALDOSTA,13185,185,GA,13,31605,2292448436,169,7.5,Yes,,,5,2,1,6,2,5,4,4,6,1,2,,,38,38,0,0,3,6,29,0,0,3,23,1,1,3,2,2,0,0,7.89,15.79,76.32,0,0,12.67,5,LOWNDES,American Association of Christian Schools (AACS),,,,,,,
A0301236,LITHIA CHRISTIAN ACADEMY,2,17,2548 VULCAN DR,LITHIA SPRINGS,13097,097,GA,13,30122,7709415406,180,6,Yes,,14,4,7,1,3,4,5,6,7,6,4,3,1,2,67,53,0,0,2,30,21,0,0,6,21,1,1,3,2,2,0,0,3.77,56.6,39.62,0,0,8.83,8,DOUGLAS,Association of Christian Schools International (ACSI),,,,,,,
A9303174,LITHONIA ADVENTIST ACADEMY ELEMENTARY,2,13,3533 RAGSDALE RD,LITHONIA,13089,089,GA,13,30038,7704820294,181,8.05,Yes,,6,4,5,7,7,9,7,10,12,8,,,,,75,69,0,0,2,64,3,0,0,5,41,1,1,1,2,4,0,0,2.9,92.75,4.35,0,0,13.8,28,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
A9901508,LIVING WAY CHRISTIAN ACADEMY,10,17,118 E GEORGE ST,ADAIRSVILLE,13015,015,GA,13,30103,7708773600,180,6.5,No,,,,,,,,2,3,1,3,4,5,4,3,25,25,0,0,0,0,25,0,0,5.1,32,1,3,3,2,3,0,0,0,0,100,0,0,4.9,8,BARTOW,Other religious school association(s),,,,,,,
A0700743,LIVING WORD CHRISTIAN ACADEMY,3,15,185 TUNIS RD,MCDONOUGH,13151,151,GA,13,30253,7709540797,182,6,Yes,,,8,2,3,6,2,4,7,4,5,,5,,,46,46,0,2,2,37,5,0,0,5,21,1,1,3,2,2,0,4.35,4.35,80.43,10.87,0,0,9.2,8,HENRY,This school does not belong to ANY associations or organizations,,,,,,,
A9701301,LOGANVILLE CHRISTIAN ACADEMY,2,17,2575 HIGHWAY 81,LOGANVILLE,13297,297,GA,13,30052,7705549888,180,7,Yes,,15,27,28,32,31,39,32,50,47,52,67,49,58,49,576,561,3,12,11,49,460,1,25,54.1,41,1,1,3,2,4,0.53,2.14,1.96,8.73,82,0.18,4.46,10.37,8,WALTON,Association of Christian Schools International (ACSI),,,,,,,
A0509224,LYNDON ACADEMY,2,14,485 TOONIGH RD,WOODSTOCK,13057,057,GA,13,30188,7709260166,180,7.05,No,,70,22,23,24,15,16,14,18,14,14,10,,,,240,170,0,9,9,21,128,1,2,17.6,21,1,3,3,3,2,0,5.29,5.29,12.35,75.29,0.59,1.18,9.66,30,CHEROKEE,State or regional independent school association,Other school association(s),,,,,,
02021539,MABLETON CHRISTIAN ACADEMY,6,16,6485 FACTORY SHOALS RD SW,MABLETON,13067,067,GA,13,30126,7709487971,180,7.25,Yes,,,,9,1,3,2,2,1,,,,,1,,19,19,0,0,2,11,6,0,0,2,21,1,1,3,2,2,0,0,10.53,57.89,31.58,0,0,9.5,8,COBB,This school does not belong to ANY associations or organizations,,,,,,,
AA890269,MARANATHA CHRISTIAN ACADEMY,2,17,PO BOX 877,OAKWOOD,13139,139,GA,13,30566,7705366334,180,7.25,Yes,,5,5,9,4,3,5,4,2,4,6,4,6,3,4,64,59,0,4,0,6,48,0,1,12.8,22,1,1,3,2,2,0,6.78,0,10.17,81.36,0,1.69,4.61,5,HALL,American Association of Christian Schools (AACS),Other religious school association(s),,,,,,
A1501366,MARIETTA FIRST BAPTIST CHRUCH CEE,2,3,148 CHURCH ST NE,MARIETTA,13067,067,GA,13,30060,7704248797,171,4,Yes,,139,7,,,,,,,,,,,,,146,7,0,0,0,0,7,0,0,1.5,13,1,7,1,2,1,0,0,0,0,100,0,0,4.67,5,COBB,Other school association(s),,,,,,,
01929074,MARIST SCHOOL,12,17,3790 ASHFORD DUNWOODY RD NE,ATLANTA,13089,089,GA,13,30319,7704577201,176,6.75,Yes,,,,,,,,,,150,147,199,206,201,187,1090,1090,1,22,82,72,877,0,36,100.3,21,1,1,2,1,2,0.09,2.02,7.52,6.61,80.46,0,3.3,10.87,1,DEKALB,National Catholic Educational Association (NCEA),National Association of Independent Schools (NAIS),State or regional independent school association,,,,,
A1301091,MARS HILL CHRISTIAN ACADEMY,2,3,2641 MARS HILL RD,WATKINSVILLE,13219,219,GA,13,30677,7065486962,180,5,Yes,,146,8,,,,,,,,,,,,,154,8,0,0,0,0,8,0,0,2,22,1,7,1,2,2,0,0,0,0,100,0,0,4,5,OCONEE,This school does not belong to ANY associations or organizations,,,,,,,
A1592055,MASTER CHRISTIAN AMBASSADOR ACADEMY,3,11,2516 COLEMAN AVE,AUGUSTA,13245,245,GA,13,30906,7064215126,180,7.5,Yes,,,6,5,3,4,3,3,2,,,,,,,26,26,0,0,0,22,3,0,1,3.3,12,1,1,1,2,1,0,0,0,84.62,11.54,0,3.85,7.88,8,RICHMOND,This school does not belong to ANY associations or organizations,,,,,,,
A0301238,MATTHEW REARDON CENTER ADVANCE ACADEMY,1,1,PO BOX 14669,SAVANNAH,13051,051,GA,13,31416,9123559098,202,6,Yes,17,,,,,,,,,,,,,,,17,17,0,0,0,10,5,1,1,6.9,12,1,4,3,3,1,0,0,0,58.82,29.41,5.88,5.88,2.46,30,CHATHAM,This school does not belong to ANY associations or organizations,,,,,,,
A1501370,MCDONOUGH METHODIST ACADEMY,2,10,151 MACON ST,MCDONOUGH,13151,151,GA,13,30253,7709574131,180,,Yes,,50,50,20,20,24,9,10,,,,,,,,183,133,,,,,,,,15,21,1,1,1,2,2,,,,,,,,8.87,25,HENRY,This school does not belong to ANY associations or organizations,,,,,,,
A0102918,MCGINNIS WOODS COUNTRY DAY SCHOOL,2,13,5380 FAIRCROFT DR,ALPHARETTA,13117,117,GA,13,30005,7706647764,180,7,Yes,,18,33,31,28,29,28,26,19,12,8,,,,,232,214,0,66,5,35,108,0,0,29.3,21,1,1,1,3,2,0,30.84,2.34,16.36,50.47,0,0,7.3,30,FORSYTH,National Association for the Education of Young Children (NAEYC),State or regional independent school association,,,,,,
A0901333,MEADOW VIEW MENNONITE SCHOOL,6,15,1212 HENRY GALLMAN RD,RESACA,13213,213,GA,13,30735,7066297729,170,6,Yes,,,,3,2,3,3,5,2,1,6,2,3,,,30,30,0,0,0,0,30,0,0,3,42,1,1,3,2,4,0,0,0,0,100,0,0,10,24,MURRAY,Other religious school association(s),,,,,,,
A0301240,MEDLOCK BRIDGE MONTESSORI,2,6,5815 MEDLOCK BRIDGE PKWY,JOHNS CREEK,13121,121,GA,13,30022,7706231965,180,7,No,,68,10,1,,,,,,,,,,,,79,11,0,10,0,0,1,0,0,3,21,1,2,1,3,2,0,90.91,0,0,9.09,0,0,3.67,30,FULTON,This school does not belong to ANY associations or organizations,,,,,,,
A9102200,MEIGS MENNONITE CHRISTIAN SCHOOL,6,17,1860 BIG CREEK RD,MEIGS,13205,205,GA,13,31765,2296833435,180,6.5,No,,,,1,,2,,2,,1,,1,1,,1,9,9,0,0,0,0,9,0,0,2.6,42,1,1,3,2,4,0,0,0,0,100,0,0,3.46,24,MITCHELL,Accelerated Christian Education (ACE) or (School of Tomorrow),Other religious school association(s),,,,,,
A9706107,MEMORIAL DRIVE PRESBYTERIAN COMMUNITY CHILDREN'S P,2,6,5140 MEMORIAL DR,STONE MOUNTAIN,13089,089,GA,13,30083,4042961783,180,6.5,No,,44,8,8,,,,,,,,,,,,60,16,0,1,0,9,6,0,0,2,21,1,1,1,2,2,0,6.25,0,56.25,37.5,0,0,8,27,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
A1301097,MESSIAH CHRISTAIN ACADEMY,2,4,415 CHARLES COX DR,CANTON,13057,057,GA,13,30115,7704795280,165,4,Yes,,33,9,,,,,,,,,,,,,42,9,0,1,1,0,7,0,0,1.3,21,1,7,1,2,2,0,11.11,11.11,0,77.78,0,0,6.92,8,CHEROKEE,Other school association(s),,,,,,,
A1390145,MIDTOWN INTERNATIONAL SCHOOL,3,13,1575 SHERIDAN RD NE,ATLANTA,13121,121,GA,13,30324,4045427003,180,6.75,Yes,,,12,11,22,24,24,28,12,12,4,,,,,149,149,0,7,6,18,107,0,11,23.8,21,1,3,1,3,2,0,4.7,4.03,12.08,71.81,0,7.38,6.26,30,DEKALB,Other special emphasis association(s),,,,,,,
A0102919,MIDWAY COVENANT CHRISTIAN SCHOOL,2,13,4635 DALLAS HWY,POWDER SPRINGS,13067,067,GA,13,30127,7705901866,180,6.75,Yes,,15,25,30,35,35,35,35,30,30,25,,,,,295,280,0,0,3,5,272,0,0,22.6,21,1,1,1,2,2,0,0,1.07,1.79,97.14,0,0,12.39,27,COBB,Other school association(s),,,,,,,
01929289,MILL SPRINGS ACADEMY,6,17,13660 NEW PROVIDENCE RD,ALPHARETTA,13121,121,GA,13,30004,7703601336,180,7,Yes,,,,3,3,13,12,20,24,49,51,43,42,42,48,350,350,1,4,3,13,303,2,24,44.3,41,1,4,3,3,4,0.29,1.14,0.86,3.71,86.57,0.57,6.86,7.9,30,FULTON,National Association of Private Special Education Centers (NAPSEC),National Association of Independent Schools (NAIS),,,,,,
A9303115,MILLER'S MILITARY ACADEMY,3,17,6133 REDAN RD,LITHONIA,13089,089,GA,13,30058,7704848850,180,7,Yes,,,1,2,2,,1,4,7,12,6,16,10,6,8,75,75,0,0,0,75,0,0,0,8.6,21,3,1,3,3,2,0,0,0,100,0,0,0,8.72,30,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
A0901335,MISTY MEADOWS SDA SCHOOL,6,13,PO BOX 370,RINGGOLD,13047,047,GA,13,30736,7069379923,180,7,Yes,,,,3,,1,,1,5,5,1,,,,,16,16,0,0,3,0,13,0,0,1,21,1,1,1,2,2,0,0,18.75,0,81.25,0,0,16,28,CATOOSA,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
02022044,MOHAMMED SCHOOLS OF ATLANTA,2,17,735 FAYETTEVILLE RD SE,ATLANTA,13089,089,GA,13,30316,4043784219,180,8.5,Yes,,13,4,11,12,12,6,4,6,13,,12,13,13,11,130,117,0,0,0,115,0,0,2,13.3,21,1,1,3,2,2,0,0,0,98.29,0,0,1.71,8.8,17,DEKALB,Other school association(s),,,,,,,
A0501438,MONSIGNOR DONOVAN CATHOLIC HIGH SCHOOL,14,17,590 LAVENDER RD,ATHENS,13059,059,GA,13,30606,7064330223,180,7.5,Yes,,,,,,,,,,,,24,30,31,20,105,105,0,2,24,17,56,0,6,15.8,12,1,1,2,1,1,0,1.9,22.86,16.19,53.33,0,5.71,6.65,1,CLARKE,National Catholic Educational Association (NCEA),,,,,,,
A9501516,MONTESSORI AT BROOKSTONE SCHOOL,2,3,1680 BROOKSTONE WALK NW,ACWORTH,13067,067,GA,13,30101,7704265245,180,6.5,No,,50,18,,,,,,,,,,,,,68,18,0,1,0,3,12,0,2,4,21,1,2,1,3,2,0,5.56,0,16.67,66.67,0,11.11,4.5,30,COBB,Other Montessori association(s),,,,,,,
A1190040,MONTESSORI CHILDREN'S HOUSE OF NORTH FORSYTH,2,8,7395 BROWNS BRIDGE RD,GAINESVILLE,13117,117,GA,13,30506,4048625437,180,7,No,,26,4,6,4,4,,,,,,,,,,44,18,0,0,0,0,18,0,0,2.6,21,1,2,1,2,2,0,0,0,0,100,0,0,6.92,8,FORSYTH,American Montessori Society (AMS),Other Montessori association(s),,,,,,
A0700749,MONTESSORI IN TOWN,2,8,678 MORELAND AVE NE,ATLANTA,13121,121,GA,13,30306,4047841038,180,6.08,No,,23,15,13,10,2,,,,,,,,,,63,40,0,3,3,8,25,0,1,4.4,11,1,2,1,3,1,0,7.5,7.5,20,62.5,0,2.5,9.09,30,FULTON,Association Montessori International,,,,,,,
A1100867,MONTESSORI KIDS ACADEMY,2,11,3034 OLD ATLANTA RD,CUMMING,13117,117,GA,13,30041,6782080774,180,8.03,Yes,,50,20,8,5,4,3,2,1,,,,,,,93,43,,,,,,,,22.1,21,1,2,1,3,2,,,,,,,,1.95,30,FORSYTH,This school does not belong to ANY associations or organizations,,,,,,,
A1501376,MONTESSORI SCHOLARS ACADEMY,2,10,13100 MORRIS RD,MILTON,13121,121,GA,13,30004,7707540777,190,6.5,Yes,11,26,40,3,3,2,2,1,,,,,,,,88,62,,,,,,,,3,21,1,2,1,3,2,,,,,,,,20.67,30,FULTON,Association Montessori International,,,,,,,
A9701305,MONTESSORI SCHOOL AT EMORY,2,13,3021 N DECATUR RD,DECATUR,13089,089,GA,13,30033,4046345777,175,7,Yes,,94,21,6,15,9,9,7,3,6,1,,,,,171,77,0,12,4,18,37,0,6,7.9,21,1,2,1,3,2,0,15.58,5.19,23.38,48.05,0,7.79,9.75,30,DEKALB,Association Montessori International,,,,,,,
A9304237,MONTESSORI SCHOOL OF COVINGTON,1,1,4108 SUMMERS ST SW,COVINGTON,13217,217,GA,13,30014,7707887779,181,7,No,75,,,,,,,,,,,,,,,75,75,0,3,1,15,55,1,0,5,21,1,2,3,3,2,0,4,1.33,20,73.33,1.33,0,15,30,NEWTON,Other Montessori association(s),,,,,,,
A0970943,MONTESSORI SCHOOL OF CUMMING,2,8,4601 POST RD,CUMMING,13117,117,GA,13,30040,7702056773,171,7,No,,32,12,11,6,1,,,,,,,,,,62,30,0,14,1,0,13,0,2,3,21,1,2,1,3,2,0,46.67,3.33,0,43.33,0,6.67,10,30,FORSYTH,Association Montessori International,,,,,,,
A1100869,MONTESSORI SCHOOL OF DUNWOODY,1,1,1730 MT VERNON RD,DUNWOODY,13089,089,GA,13,30338,7708041444,180,6,No,17,,,,,,,,,,,,,,,17,17,0,4,1,3,9,0,0,1.9,21,1,2,3,3,2,0,23.53,5.88,17.65,52.94,0,0,8.95,30,DEKALB,Association Montessori International,,,,,,,
02021867,MONTESSORI SCHOOL OF ROME,2,13,165 DODD BLVD SE,ROME,13115,115,GA,13,30161,7062327744,180,8,Yes,,66,13,11,15,5,9,6,6,5,4,,,,,140,74,0,11,7,7,40,0,9,15.9,13,1,2,1,3,1,0,14.86,9.46,9.46,54.05,0,12.16,4.65,30,FLOYD,American Montessori Society (AMS),Association Montessori International,Other Montessori association(s),,,,,
A9701306,MONTEZUMA MENNONITE SCHOOL,6,13,1553 WHITEHOUSE RD.,MONTEZUMA,13193,193,GA,13,31063,4784726184,180,6,Yes,,,,5,7,3,5,7,3,4,6,,,,,40,40,0,2,0,0,38,0,0,4,42,1,1,1,2,4,0,5,0,0,95,0,0,10,24,MACON,This school does not belong to ANY associations or organizations,,,,,,,
K9301841,MOTHER GOOSE KINDERGARTEN,2,3,2609 CAMELLIA DR,TIFTON,13277,277,GA,13,31793,2293826243,180,6,No,,5,5,,,,,,,,,,,,,10,5,0,0,0,0,5,0,0,2,32,1,7,1,3,3,0,0,0,0,100,0,0,2.5,30,TIFT,This school does not belong to ANY associations or organizations,,,,,,,
00297951,MOUNT CARMEL CHRISTIAN SCHOOL,2,13,6015 OLD STONE MOUNTAIN RD,STONE MOUNTAIN,13089,089,GA,13,30087,7702798443,180,7,Yes,,1,4,10,7,11,12,14,8,12,15,,,,,94,93,0,0,1,83,7,0,2,13,21,1,1,1,2,2,0,0,1.08,89.25,7.53,0,2.15,7.15,8,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
A1301105,MOUNT DE SALES ACADEMY,11,17,851 ORANGE ST,MACON,13021,021,GA,13,31201,4787513240,180,7.25,Yes,,,,,,,,,32,77,73,112,107,115,95,611,611,1,48,32,146,364,9,11,57.1,12,1,1,3,1,1,0.16,7.86,5.24,23.9,59.57,1.47,1.8,10.7,1,BIBB,National Catholic Educational Association (NCEA),Other religious school association(s),National Association of Independent Schools (NAIS),State or regional independent school association,,,,
A9706114,MOUNT OLIVE EARLY LEARNING CENTER,2,3,3366 MOUNT OLIVE RD,EAST POINT,13121,121,GA,13,30344,4047684162,235,6,No,,48,3,,,,,,,,,,,,,51,3,0,0,0,3,0,0,0,1.5,21,1,7,1,2,2,0,0,0,100,0,0,0,2,28,FULTON,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A9102202,MOUNT PARAN CHRISTIAN SCHOOL,2,17,1275 STANLEY RD NW,KENNESAW,13067,067,GA,13,30152,7705780182,178,6.5,Yes,,94,56,63,54,64,66,71,78,113,104,109,113,108,118,1211,1117,4,24,29,63,983,0,14,79.6,13,1,1,3,2,1,0.36,2.15,2.6,5.64,88,0,1.25,14.03,8,COBB,Other school association(s),,,,,,,
A9501520,MOUNT PISGAH CHRISTIAN SCHOOL,2,17,9820 NESBIT FERRY RD,JOHNS CREEK,13121,121,GA,13,30022,6783363402,178,7.5,Yes,,10,25,30,34,40,40,39,50,64,73,64,76,74,65,684,674,2,71,20,56,507,0,18,66.4,21,1,1,3,2,2,0.3,10.53,2.97,8.31,75.22,0,2.67,10.15,25,FULTON,Other school association(s),,,,,,,
A0102923,MOUNTAIN AREA CHRISTIAN ACADEMY,2,17,14090 OLD HIGHWAY 76,MORGANTON,13111,111,GA,13,30560,7063746222,180,7,Yes,,70,24,12,12,10,13,19,12,11,9,11,6,10,10,229,159,2,2,4,2,149,0,0,19.8,43,1,1,3,2,4,1.26,1.26,2.52,1.26,93.71,0,0,8.03,8,FANNIN,Other school association(s),,,,,,,
A0700750,MT VERNON CHRISTIAN ACADEMY,6,15,1802 N RAILROAD AVE,MOUNT VERNON,13209,209,GA,13,30445,9125834986,180,6,Yes,,,,1,,,1,2,2,,,,1,,,7,7,0,0,0,0,5,0,2,2,42,1,1,3,2,4,0,0,0,0,71.43,0,28.57,3.5,26,MONTGOMERY,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
00299132,MT VERNON PRESBYTERIAN SCHOOL,2,17,471 MOUNT VERNON HWY NE,ATLANTA,13121,121,GA,13,30328,4042523448,180,7.17,Yes,,50,33,52,49,56,68,74,87,73,84,81,84,83,62,936,886,0,27,20,49,761,1,28,94,12,1,1,3,2,1,0,3.05,2.26,5.53,85.89,0.11,3.16,9.43,27,FULTON,National Association for the Education of Young Children (NAEYC),National Association of Independent Schools (NAIS),State or regional independent school association,,,,,
00297259,NATHANAEL GREENE ACADEMY,2,17,PO BOX 109,SILOAM,13133,133,GA,13,30665,7064672147,180,7.17,Yes,,9,3,8,6,6,8,1,8,9,11,14,20,17,19,139,130,0,0,0,0,130,0,0,15.3,42,1,1,3,2,4,0,0,0,0,100,0,0,8.5,8,GREENE,Other school association(s),,,,,,,
